ID,PROBA_OF_DEFAULT
25591,0.05467821657657623
25592,0.017840858548879623
25593,0.1877090036869049
25594,0.08832494169473648
25595,0.020095812156796455
25596,0.006809214595705271
25597,0.008715429343283176
25598,0.00018115845159627497
25599,0.03870841860771179
25600,0.006700507830828428
25601,0.16523881256580353
25602,0.10335580259561539
25603,0.10939999669790268
25604,0.048434823751449585
25605,0.12122081220149994
25606,0.18613378703594208
25607,0.001750380964949727
25608,0.02401020936667919
25609,0.0107945017516613
25610,0.19602450728416443
25611,0.0023831110447645187
25612,0.014949851669371128
25613,0.14472725987434387
25614,0.006121841259300709
25615,0.20962467789649963
25616,0.17279602587223053
25617,0.029007114470005035
25618,0.05254030600190163
25619,0.004541293252259493
25620,0.023033153265714645
25621,0.38535869121551514
25622,0.00023406730906572193
25623,0.004716943018138409
25624,0.07415591925382614
25625,0.3160618245601654
25626,0.08352746069431305
25627,0.20593494176864624
25628,0.009968536905944347
25629,0.055441126227378845
25630,0.21832481026649475
25631,0.009538590908050537
25632,0.0013922805665060878
25633,0.0544196180999279
25634,0.023848524317145348
25635,0.03789573907852173
25636,0.11104340851306915
25637,0.021492240950465202
25638,0.23045849800109863
25639,0.06472332030534744
25640,0.000758363981731236
25641,0.06989281624555588
25642,0.10250598192214966
25643,0.007308061700314283
25644,0.0002926540619228035
25645,0.04755612462759018
25646,0.03840318322181702
25647,0.06540504097938538
25648,0.035277172923088074
25649,0.013357158750295639
25650,0.13297408819198608
25651,0.0567016564309597
25652,0.00816488265991211
25653,0.0006893461104482412
25654,0.0032206454779952765
25655,0.02026069536805153
25656,0.007847360335290432
25657,0.18376615643501282
25658,0.3626624047756195
25659,0.12153361737728119
25660,0.010521349497139454
25661,0.0029759136959910393
25662,0.020525885745882988
25663,0.35290735960006714
25664,0.010817321017384529
25665,0.08710848540067673
25666,0.011396028101444244
25667,0.2654252052307129
25668,0.06779515743255615
25669,0.2552523612976074
25670,0.010029574856162071
25671,0.09974750876426697
25672,0.02770993299782276
25673,0.0005362838273867965
25674,0.012847844511270523
25675,0.0025435984134674072
25676,0.012016404420137405
25677,0.002739684423431754
25678,0.0033552658278495073
25679,0.24507103860378265
25680,0.08470243960618973
25681,0.02994193136692047
25682,0.17745685577392578
25683,0.016347471624612808
25684,0.09841474890708923
25685,0.10536964237689972
25686,0.0044164154678583145
25687,0.10367041826248169
25688,0.15779536962509155
25689,0.004262549336999655
25690,0.04040801525115967
25691,0.014163228683173656
25692,0.04173903167247772
25693,0.2986069619655609
25694,0.024735184386372566
25695,0.03194308280944824
25696,0.18882854282855988
25697,0.27737921476364136
25698,0.23502157628536224
25699,0.006052663549780846
25700,0.5596283674240112
25701,0.015352634713053703
25702,0.004023078363388777
25703,0.00432695122435689
25704,0.0068161869421601295
25705,0.23690085113048553
25706,0.006161372642964125
25707,0.011995951645076275
25708,0.1960451304912567
25709,0.03812875971198082
25710,0.0272994302213192
25711,0.007405084557831287
25712,0.3808530271053314
25713,0.16863663494586945
25714,0.22700607776641846
25715,0.10962361842393875
25716,0.02813929133117199
25717,0.01241842657327652
25718,0.05540661886334419
25719,0.2866371273994446
25720,0.2135363072156906
25721,0.02151000313460827
25722,0.0022787482012063265
25723,0.003984769340604544
25724,0.6979122757911682
25725,0.05342705175280571
25726,0.019418081268668175
25727,0.03379946947097778
25728,0.0906788557767868
25729,0.04581114277243614
25730,0.004838904831558466
25731,0.030750520527362823
25732,0.005798080004751682
25733,0.02679847739636898
25734,0.0018277359195053577
25735,0.11646871268749237
25736,0.30009451508522034
25737,0.07724030315876007
25738,0.01691305823624134
25739,0.16962529718875885
25740,0.023741664364933968
25741,0.023347411304712296
25742,0.19788222014904022
25743,0.04399815946817398
25744,0.11500260978937149
25745,0.004440174903720617
25746,0.2302527278661728
25747,0.14176489412784576
25748,0.004812610801309347
25749,0.036236513406038284
25750,0.020659534260630608
25751,0.19806969165802002
25752,0.1170727089047432
25753,0.002632938325405121
25754,0.02611127309501171
25755,0.6468294858932495
25756,0.04164695367217064
25757,0.010926397517323494
25758,0.14393842220306396
25759,0.016918448731303215
25760,0.0011897574877366424
25761,0.04627826064825058
25762,0.0041096699424088
25763,0.018752479925751686
25764,0.004586303606629372
25765,0.017649397253990173
25766,0.004396481439471245
25767,0.011440466158092022
25768,0.1103605255484581
25769,0.002734087873250246
25770,0.1343577355146408
25771,0.12339681386947632
25772,0.014597002416849136
25773,0.002401189412921667
25774,0.29815179109573364
25775,0.08578299731016159
25776,0.025315741077065468
25777,0.0009318388183601201
25778,0.00336635485291481
25779,0.12297413498163223
25780,0.016931723803281784
25781,0.069530189037323
25782,0.14187224209308624
25783,0.11984740942716599
25784,0.013181052170693874
25785,0.2630064785480499
25786,0.15019859373569489
25787,0.05345689505338669
25788,0.00014059925160836428
25789,0.002490743761882186
25790,0.08454378694295883
25791,0.0037604107055813074
25792,0.09889712929725647
25793,0.00473022973164916
25794,0.0325627401471138
25795,0.0024979214649647474
25796,0.12698522210121155
25797,0.005950048100203276
25798,0.006567512173205614
25799,0.024009300395846367
25800,0.013006636872887611
25801,0.017027422785758972
25802,0.1513693928718567
25803,0.02864326909184456
25804,0.01732335239648819
25805,0.030834496021270752
25806,0.07052213698625565
25807,0.1563752442598343
25808,0.011557561345398426
25809,0.02538047358393669
25810,0.0025958798360079527
25811,0.12714356184005737
25812,0.29328444600105286
25813,0.0013518789783120155
25814,0.3721669614315033
25815,0.03267548605799675
25816,0.010721568949520588
25817,0.005664576776325703
25818,0.05251972749829292
25819,0.004840000532567501
25820,0.02867891639471054
25821,0.02723662555217743
25822,0.05011824518442154
25823,0.00783836655318737
25824,0.038455091416835785
25825,0.00016820740711409599
25826,0.06126580387353897
25827,0.0005300326156429946
25828,0.06765836477279663
25829,0.0018246605759486556
25830,0.047960322350263596
25831,0.11175528168678284
25832,0.07096819579601288
25833,0.13348831236362457
25834,0.10376135259866714
25835,0.020362816751003265
25836,0.10082574188709259
25837,0.002831163117662072
25838,0.00435757776722312
25839,0.235488623380661
25840,0.002787398872897029
25841,0.07940782606601715
25842,0.011461825110018253
25843,0.03926907479763031
25844,0.0184558667242527
25845,0.6009377837181091
25846,0.0015450301580131054
25847,0.0023297322914004326
25848,0.03937285393476486
25849,0.017444340512156487
25850,0.31990697979927063
25851,0.0011727112578228116
25852,0.11285590380430222
25853,0.036824893206357956
25854,0.08104300498962402
25855,0.24768103659152985
25856,0.04352618381381035
25857,0.0020899632945656776
25858,0.003687871852889657
25859,0.02353859879076481
25860,0.17616157233715057
25861,0.0007277632248587906
25862,0.12836317718029022
25863,0.006738683208823204
25864,0.3262138366699219
25865,0.24027325212955475
25866,0.008619243279099464
25867,0.013360344804823399
25868,0.011428581550717354
25869,0.04387044161558151
25870,0.09802506864070892
25871,0.02538769505918026
25872,0.004317800980061293
25873,0.21057374775409698
25874,0.0070556821301579475
25875,0.0040357960388064384
25876,0.11044864356517792
25877,0.00654644938185811
25878,0.06444129347801208
25879,0.015220722183585167
25880,0.0009670799481682479
25881,0.08507827669382095
25882,0.025550320744514465
25883,0.05835134536027908
25884,0.0956626832485199
25885,0.018967648968100548
25886,0.02950175106525421
25887,0.06501378864049911
25888,0.0010627537267282605
25889,0.20183511078357697
25890,0.005483958870172501
25891,0.07788779586553574
25892,0.04589637368917465
25893,0.0036405588034540415
25894,0.044813141226768494
25895,0.01094855833798647
25896,0.011859980411827564
25897,0.06454585492610931
25898,0.03937274590134621
25899,0.03106888197362423
25900,0.00936452578753233
25901,0.020861223340034485
25902,0.006052003707736731
25903,0.011367462575435638
25904,0.04851266369223595
25905,0.02057518996298313
25906,0.0545189194381237
25907,0.11849851161241531
25908,0.06754859536886215
25909,0.0026266160421073437
25910,0.041634269058704376
25911,0.009911343455314636
25912,0.038379546254873276
25913,0.01840394362807274
25914,0.019253995269536972
25915,0.030209681019186974
25916,0.05550365149974823
25917,0.0020855842158198357
25918,0.000585584610234946
25919,0.6410335302352905
25920,0.040213365107774734
25921,0.014734129421412945
25922,0.43625420331954956
25923,0.20033110678195953
25924,0.058756500482559204
25925,0.11929362267255783
25926,0.007047539576888084
25927,0.16481100022792816
25928,0.05348432809114456
25929,0.16183683276176453
25930,0.9447534084320068
25931,0.0037507801316678524
25932,0.12884247303009033
25933,0.8543969988822937
25934,0.0004573525511659682
25935,0.0797891914844513
25936,0.016246939077973366
25937,0.23976916074752808
25938,0.3383701741695404
25939,0.16311877965927124
25940,0.025575175881385803
25941,0.0023688122164458036
25942,0.0006617261096835136
25943,0.05109109356999397
25944,0.10020050406455994
25945,0.02527078054845333
25946,0.008789857849478722
25947,0.02747875452041626
25948,0.02948765642940998
25949,0.0046287053264677525
25950,0.15018513798713684
25951,0.13918985426425934
25952,0.03216543793678284
25953,0.030228110030293465
25954,0.9035700559616089
25955,0.17192667722702026
25956,0.22723498940467834
25957,0.04882344231009483
25958,0.022464340552687645
25959,0.14965267479419708
25960,0.011438202112913132
25961,0.00964126642793417
25962,0.10001818835735321
25963,0.0021362018305808306
25964,0.015986455604434013
25965,0.021605966612696648
25966,0.018145820125937462
25967,0.06890670210123062
25968,0.38093453645706177
25969,0.01741342432796955
25970,0.09451799094676971
25971,0.08234799653291702
25972,0.2937912344932556
25973,0.0018271453445777297
25974,0.06172757223248482
25975,0.52692711353302
25976,0.04473521560430527
25977,0.005092710256576538
25978,0.00015458682901225984
25979,0.38001272082328796
25980,0.016699425876140594
25981,0.002493701409548521
25982,0.16735848784446716
25983,0.38905391097068787
25984,0.10963702946901321
25985,0.07637620717287064
25986,0.0003419482090976089
25987,0.03492926061153412
25988,0.13259926438331604
25989,0.006231152918189764
25990,0.007788042072206736
25991,0.15678386390209198
25992,0.04820581525564194
25993,0.008849968202412128
25994,0.1813611388206482
25995,0.011396726593375206
25996,0.06291303783655167
25997,0.033273160457611084
25998,0.003596043447032571
25999,0.01881684549152851
26000,0.037617284804582596
26001,0.07665925472974777
26002,0.02878447435796261
26003,0.11709433048963547
26004,0.02433849312365055
26005,0.008582490496337414
26006,0.0003242317761760205
26007,0.009226955473423004
26008,0.007638280279934406
26009,0.4429382383823395
26010,0.08444756269454956
26011,0.04045878350734711
26012,0.006406519096344709
26013,0.22175799310207367
26014,0.06623018532991409
26015,0.03783094510436058
26016,0.024929558858275414
26017,0.024951990693807602
26018,0.004351820331066847
26019,0.04324718564748764
26020,0.0062118335627019405
26021,0.02966410666704178
26022,0.07643591612577438
26023,0.013887207955121994
26024,0.009439785033464432
26025,0.04853746294975281
26026,0.03052196465432644
26027,0.0021869451738893986
26028,0.0639083981513977
26029,0.016724633052945137
26030,0.0417451336979866
26031,0.006739439442753792
26032,0.09223725646734238
26033,0.05772240459918976
26034,0.05208544060587883
26035,0.06984082609415054
26036,0.11239949613809586
26037,0.030678756535053253
26038,0.2557060420513153
26039,0.010436173528432846
26040,0.01603855937719345
26041,0.08396292477846146
26042,0.009609202854335308
26043,0.003054685890674591
26044,0.0047264378517866135
26045,0.006705485749989748
26046,0.0037303343415260315
26047,0.062059637159109116
26048,0.029291750863194466
26049,0.3077249228954315
26050,0.0012838237453252077
26051,0.012730976566672325
26052,0.01655666157603264
26053,0.0026671281084418297
26054,0.05851750448346138
26055,0.000617088342551142
26056,0.019679894670844078
26057,0.05185991898179054
26058,0.11128420382738113
26059,0.0014454348711296916
26060,0.011816822923719883
26061,0.15142954885959625
26062,0.018380237743258476
26063,0.3679025173187256
26064,0.040839869529008865
26065,0.007013210095465183
26066,0.0039098323322832584
26067,0.0009430228383280337
26068,0.007043489255011082
26069,0.0010401757899671793
26070,0.01028661709278822
26071,0.165218785405159
26072,0.0087911831215024
26073,0.11831356585025787
26074,0.00945926271378994
26075,0.006513630971312523
26076,0.009669636376202106
26077,0.001313457963988185
26078,0.18549463152885437
26079,0.2513560950756073
26080,0.0013119676150381565
26081,0.0016996839549392462
26082,0.0023932992480695248
26083,0.18426275253295898
26084,0.2052411437034607
26085,0.037544891238212585
26086,0.033291783183813095
26087,0.005136081948876381
26088,0.018050365149974823
26089,0.020500117912888527
26090,0.05570356920361519
26091,0.0021743359975516796
26092,0.0074837994761765
26093,0.03626082465052605
26094,0.0586870051920414
26095,0.001237027463503182
26096,0.025330286473035812
26097,0.06732342392206192
26098,0.0007726151961833239
26099,0.0035732602700591087
26100,0.039139918982982635
26101,0.10014716535806656
26102,0.008937870152294636
26103,0.022274276241660118
26104,0.17245133221149445
26105,0.15963825583457947
26106,0.0006910681840963662
26107,0.28087225556373596
26108,0.054806165397167206
26109,0.03237919881939888
26110,0.003244610968977213
26111,0.0499907024204731
26112,0.011696790345013142
26113,0.19269883632659912
26114,0.12969113886356354
26115,0.059646233916282654
26116,0.06709051132202148
26117,0.06803552061319351
26118,0.021390167996287346
26119,0.01025079283863306
26120,0.04256448894739151
26121,0.02428249642252922
26122,0.08340971171855927
26123,0.0017146840691566467
26124,0.017581799998879433
26125,0.0053543951362371445
26126,0.528536856174469
26127,0.02951027639210224
26128,0.03002024255692959
26129,0.10003045201301575
26130,0.03779788687825203
26131,0.025774745270609856
26132,0.07165290415287018
26133,0.1840272843837738
26134,0.04627477750182152
26135,0.004430821631103754
26136,0.02716103568673134
26137,0.010025669820606709
26138,0.0032842750661075115
26139,0.02839784137904644
26140,0.05182193964719772
26141,0.05680304393172264
26142,0.08645519614219666
26143,0.13013474643230438
26144,0.005330313928425312
26145,0.01696762815117836
26146,0.11154034733772278
26147,0.04178216680884361
26148,0.021927310153841972
26149,0.022744132205843925
26150,0.04289986565709114
26151,0.14947429299354553
26152,0.002625741995871067
26153,0.0419301800429821
26154,0.0016838673036545515
26155,0.06606650352478027
26156,0.6144073009490967
26157,0.0032318669836968184
26158,0.2804056406021118
26159,0.07230810075998306
26160,0.008422613143920898
26161,0.019697530195116997
26162,0.2122434377670288
26163,0.004201072733849287
26164,0.01927063800394535
26165,0.005728214513510466
26166,0.03192098066210747
26167,0.0014031355967745185
26168,0.5990797281265259
26169,0.05163197964429855
26170,0.0364837609231472
26171,0.18744461238384247
26172,0.018311375752091408
26173,0.08525413274765015
26174,0.30311694741249084
26175,0.005606882274150848
26176,0.004247536417096853
26177,0.004300802946090698
26178,0.1493709236383438
26179,0.35785964131355286
26180,0.3113586902618408
26181,0.01087883859872818
26182,0.06711898744106293
26183,0.017035748809576035
26184,0.011318480595946312
26185,0.14920832216739655
26186,0.04572957754135132
26187,0.031671736389398575
26188,0.16776955127716064
26189,0.0015199952758848667
26190,0.016911782324314117
26191,0.033265575766563416
26192,0.06197528913617134
26193,0.011371965520083904
26194,0.030989263206720352
26195,0.009293547831475735
26196,0.6959666013717651
26197,0.0952749252319336
26198,0.004079418256878853
26199,0.013042494654655457
26200,0.0032167809549719095
26201,0.021280553191900253
26202,0.3719601631164551
26203,0.03379493206739426
26204,0.05008414760231972
26205,0.008312633261084557
26206,0.1847149282693863
26207,0.02124118059873581
26208,0.002936002565547824
26209,0.03147023543715477
26210,0.0012864028103649616
26211,0.3846414387226105
26212,0.005482614506036043
26213,0.09032349288463593
26214,0.010490012355148792
26215,0.026466909795999527
26216,0.20353242754936218
26217,0.0005647172220051289
26218,0.00045841161045245826
26219,0.3057038486003876
26220,0.36298689246177673
26221,0.0008181600132957101
26222,0.0070698680356144905
26223,0.04868067800998688
26224,0.4160277843475342
26225,0.03489362448453903
26226,0.03034314326941967
26227,0.3495718538761139
26228,0.474360853433609
26229,0.2478543370962143
26230,0.047581445425748825
26231,0.08309675753116608
26232,0.16495381295681
26233,0.07829784601926804
26234,0.21597328782081604
26235,0.00026972644263878465
26236,0.10325383394956589
26237,0.009983094409108162
26238,0.15648412704467773
26239,0.07599952071905136
26240,0.044273898005485535
26241,0.0030017304234206676
26242,0.006137074436992407
26243,0.010527417063713074
26244,0.19762668013572693
26245,0.02318068966269493
26246,0.011554080992937088
26247,0.0017202120507135987
26248,0.016579769551753998
26249,0.024542588740587234
26250,0.0073223174549639225
26251,0.10265742242336273
26252,0.10332873463630676
26253,0.08507957309484482
26254,0.0009442676673643291
26255,0.053694188594818115
26256,0.027203969657421112
26257,0.08584664762020111
26258,0.07841522246599197
26259,0.06680764257907867
26260,0.002000463893637061
26261,0.043573882430791855
26262,0.00751373078674078
26263,0.012547679245471954
26264,0.13365016877651215
26265,0.08018753677606583
26266,0.07103895395994186
26267,0.43827491998672485
26268,0.04278630390763283
26269,0.0021825172007083893
26270,0.3107840418815613
26271,0.004759117029607296
26272,0.0010127732530236244
26273,0.009118163958191872
26274,0.06420302391052246
26275,0.06619321554899216
26276,0.021863536909222603
26277,0.009612802416086197
26278,0.023784877732396126
26279,0.06969866156578064
26280,0.009212221018970013
26281,0.06938643008470535
26282,0.04088912531733513
26283,0.12779021263122559
26284,0.023095181211829185
26285,0.002783106407150626
26286,0.0058819325640797615
26287,0.01452253945171833
26288,0.03523756563663483
26289,0.03165717422962189
26290,0.021646779030561447
26291,0.03542637825012207
26292,0.004370451904833317
26293,0.03790867328643799
26294,0.008318798616528511
26295,0.005540566053241491
26296,0.021320076659321785
26297,0.020872557535767555
26298,0.013659347780048847
26299,0.01616698130965233
26300,0.0036059971898794174
26301,0.008498906157910824
26302,0.06999381631612778
26303,0.07139210402965546
26304,0.1069168746471405
26305,0.00047399912727996707
26306,0.06430654972791672
26307,0.07831571996212006
26308,0.0693700835108757
26309,0.007323312573134899
26310,0.009359925985336304
26311,0.38829970359802246
26312,0.3156183660030365
26313,0.004354760982096195
26314,0.002384631661698222
26315,0.008795572444796562
26316,0.13333044946193695
26317,0.003273024456575513
26318,0.02551298215985298
26319,0.004477070178836584
26320,0.019839372485876083
26321,0.014700953848659992
26322,0.09554878622293472
26323,0.18371500074863434
26324,0.015422706492245197
26325,0.0009589896071702242
26326,0.04220667481422424
26327,0.016244951635599136
26328,0.02372833900153637
26329,0.07386989146471024
26330,0.017419233918190002
26331,0.08567576110363007
26332,0.002013811143115163
26333,0.23312801122665405
26334,0.04343624785542488
26335,0.0023703149054199457
26336,0.03632047772407532
26337,0.007363117299973965
26338,0.0049600983038544655
26339,0.06978511810302734
26340,0.06768754869699478
26341,0.13979633152484894
26342,0.01120686624199152
26343,0.11157428473234177
26344,0.0074686952866613865
26345,0.02829635515809059
26346,0.18632471561431885
26347,0.13756400346755981
26348,0.28580766916275024
26349,0.31270459294319153
26350,0.09207293391227722
26351,0.07006988674402237
26352,0.02322489768266678
26353,0.09458393603563309
26354,0.9080231785774231
26355,0.0010210857726633549
26356,0.0431208610534668
26357,0.01571071334183216
26358,0.04676979407668114
26359,0.0010309092467650771
26360,0.028861330822110176
26361,0.0958331897854805
26362,0.017422441393136978
26363,0.0007108051213435829
26364,0.0032073063775897026
26365,0.0283066239207983
26366,0.035380806773900986
26367,0.05481356382369995
26368,0.20203667879104614
26369,0.010016038082540035
26370,0.10674463957548141
26371,0.004677662625908852
26372,0.0022794173564761877
26373,0.07713229209184647
26374,0.0017647191416472197
26375,0.0010974673787131906
26376,0.000822882866486907
26377,0.033681470900774
26378,0.04962395876646042
26379,0.0008970042690634727
26380,0.16595138609409332
26381,0.04799278825521469
26382,0.019147146493196487
26383,0.17168694734573364
26384,0.006329101510345936
26385,0.1623733639717102
26386,0.16090962290763855
26387,0.03167375549674034
26388,0.002512720413506031
26389,0.05081580951809883
26390,0.013278977945446968
26391,0.0006908715586178005
26392,0.007154922466725111
26393,0.05923369899392128
26394,0.15080556273460388
26395,0.006780163384974003
26396,0.004297800362110138
26397,0.017559748142957687
26398,0.04992533475160599
26399,0.014209742657840252
26400,0.033828843384981155
26401,0.06621407717466354
26402,0.09128081798553467
26403,0.012030163779854774
26404,0.05042374134063721
26405,0.011262696236371994
26406,0.10885497182607651
26407,0.07993543148040771
26408,0.002464353572577238
26409,0.001360648893751204
26410,0.013815892860293388
26411,0.0007881851634010673
26412,0.15584909915924072
26413,0.1952628791332245
26414,0.0261793565005064
26415,0.053499508649110794
26416,0.0014368589036166668
26417,0.01445710938423872
26418,0.0026739570312201977
26419,0.011986421421170235
26420,0.1029653549194336
26421,0.0985678881406784
26422,0.029484489932656288
26423,0.004359034355729818
26424,0.020874643698334694
26425,0.23203986883163452
26426,0.007129714358597994
26427,0.00034751472412608564
26428,0.005713226739317179
26429,0.05934928357601166
26430,0.12604954838752747
26431,0.015298932790756226
26432,0.04189138486981392
26433,0.05172138661146164
26434,0.3238401710987091
26435,0.00899749156087637
26436,0.015490399673581123
26437,0.06227276101708412
26438,0.002297293161973357
26439,0.5140263438224792
26440,0.0012219841592013836
26441,0.005889320746064186
26442,0.028472691774368286
26443,0.570013165473938
26444,0.16763503849506378
26445,0.0689242035150528
26446,0.014066086150705814
26447,0.011505105532705784
26448,0.005973936058580875
26449,0.003013022243976593
26450,0.20328909158706665
26451,0.10951104015111923
26452,0.10775396972894669
26453,0.09733834862709045
26454,0.5409116148948669
26455,0.05159590765833855
26456,0.0020745983347296715
26457,0.10497348010540009
26458,0.009760694578289986
26459,0.09963835030794144
26460,0.020975306630134583
26461,0.017427241429686546
26462,0.2749233841896057
26463,0.0054771858267486095
26464,0.0019236248917877674
26465,0.07378049194812775
26466,0.2089976668357849
26467,0.06266666948795319
26468,0.004808499943464994
26469,0.4097593426704407
26470,0.5512135624885559
26471,0.047157999128103256
26472,0.039202336221933365
26473,0.00018690922297537327
26474,0.2117256224155426
26475,0.0011608923086896539
26476,0.03280863165855408
26477,0.0017239927547052503
26478,0.026085568591952324
26479,0.011708691716194153
26480,0.0029628300108015537
26481,0.3894859552383423
26482,0.2057534158229828
26483,0.0940343514084816
26484,0.024645047262310982
26485,0.1928945779800415
26486,0.02749384008347988
26487,0.0037878642324358225
26488,0.03149896487593651
26489,0.08009445667266846
26490,0.17506888508796692
26491,0.12272337079048157
26492,0.00619065435603261
26493,0.0012394270161166787
26494,0.1618555188179016
26495,0.024083873257040977
26496,0.19834396243095398
26497,0.050986047834157944
26498,0.0692816898226738
26499,0.018263008445501328
26500,0.2011457085609436
26501,0.0005366455879993737
26502,0.038250427693128586
26503,0.01148407906293869
26504,0.01980252005159855
26505,0.004376398399472237
26506,0.03452421724796295
26507,0.007429138757288456
26508,0.017209453508257866
26509,0.07983864098787308
26510,0.06147487834095955
26511,0.0165263544768095
26512,0.028165796771645546
26513,0.004219973925501108
26514,0.0005728937685489655
26515,0.15165086090564728
26516,0.004542627837508917
26517,0.008095169439911842
26518,0.6939697861671448
26519,0.08749968558549881
26520,0.13928081095218658
26521,0.010037773288786411
26522,0.20597797632217407
26523,0.006437318865209818
26524,0.015783701092004776
26525,0.02825603447854519
26526,0.008584081195294857
26527,0.18176740407943726
26528,0.024619778618216515
26529,0.0016113589517772198
26530,0.1916240006685257
26531,0.0009026732877828181
26532,0.02085663005709648
26533,0.008099067956209183
26534,0.6368739604949951
26535,0.13227638602256775
26536,0.019625123590230942
26537,0.02142953872680664
26538,0.378736674785614
26539,0.01267273910343647
26540,0.02685583010315895
26541,0.6010048985481262
26542,0.18464699387550354
26543,0.02362530492246151
26544,0.12516053020954132
26545,0.00156198360491544
26546,0.11483431607484818
26547,0.008830636739730835
26548,0.0386490672826767
26549,0.07638773322105408
26550,0.03771715238690376
26551,0.011623874306678772
26552,0.010917125269770622
26553,0.08526177704334259
26554,0.05448288470506668
26555,0.08650133013725281
26556,0.005478835664689541
26557,0.07677178084850311
26558,0.0527963750064373
26559,0.0004227080789860338
26560,0.10274185985326767
26561,0.008820580318570137
26562,0.4574814736843109
26563,0.12189746648073196
26564,0.0526806116104126
26565,0.037659652531147
26566,0.0402100533246994
26567,0.04963052645325661
26568,0.009059797041118145
26569,0.016430243849754333
26570,0.004990635439753532
26571,0.02895892783999443
26572,0.003838646924123168
26573,0.0029098212253302336
26574,0.05901730805635452
26575,0.006988146807998419
26576,0.0001221330021508038
26577,0.03436441719532013
26578,0.045931361615657806
26579,0.02650543302297592
26580,0.010120389983057976
26581,0.005080885719507933
26582,0.054372482001781464
26583,0.08905702084302902
26584,0.0925057977437973
26585,0.06765388697385788
26586,0.10901623964309692
26587,0.005376169923692942
26588,0.31007304787635803
26589,0.005043703131377697
26590,0.11587212979793549
26591,0.020158948376774788
26592,0.4794292449951172
26593,0.01123692374676466
26594,0.00240311142988503
26595,0.08062584698200226
26596,0.07411294430494308
26597,0.022518271580338478
26598,0.024685930460691452
26599,0.29612571001052856
26600,0.014382476918399334
26601,0.2191251814365387
26602,0.01725306734442711
26603,0.004818818066269159
26604,0.05440496280789375
26605,0.007777234073728323
26606,0.09260859340429306
26607,0.0198434516787529
26608,0.1305040568113327
26609,0.04353140667080879
26610,0.049866627901792526
26611,0.03209374472498894
26612,0.05420321226119995
26613,0.17002058029174805
26614,0.04758488014340401
26615,0.04937877133488655
26616,0.00195017596706748
26617,0.047376155853271484
26618,0.5089033842086792
26619,0.11980234086513519
26620,0.0012881659204140306
26621,0.049289025366306305
26622,0.012546367011964321
26623,0.02650396153330803
26624,0.020597310736775398
26625,0.005690170451998711
26626,0.02376861870288849
26627,0.012190698646008968
26628,0.20209640264511108
26629,0.005298528354614973
26630,0.0047167884185910225
26631,0.0103191202506423
26632,0.0030971590895205736
26633,0.0009115452994592488
26634,0.043733805418014526
26635,0.018965687602758408
26636,0.022492578253149986
26637,0.17737917602062225
26638,0.001834582188166678
26639,0.003649520454928279
26640,0.10583309829235077
26641,0.028703834861516953
26642,0.13801489770412445
26643,0.12191253155469894
26644,0.0793418362736702
26645,0.0029453642200678587
26646,0.004934296477586031
26647,0.008777337148785591
26648,0.11160170286893845
26649,0.10216988623142242
26650,0.007294745184481144
26651,0.004627558868378401
26652,0.08462844043970108
26653,0.0255641620606184
26654,0.004875267390161753
26655,0.0478832945227623
26656,0.0014911217149347067
26657,0.0007997386856004596
26658,0.02039424143731594
26659,0.10942167788743973
26660,0.3231285512447357
26661,0.01606544479727745
26662,0.6408350467681885
26663,0.0009338791714981198
26664,0.028089281171560287
26665,0.06989377737045288
26666,0.049822501838207245
26667,0.02072203904390335
26668,0.21024388074874878
26669,0.06996387243270874
26670,0.01664431393146515
26671,0.25370651483535767
26672,0.0003814069787040353
26673,0.04158254340291023
26674,0.009646299295127392
26675,0.07019851356744766
26676,0.318139910697937
26677,0.1720246970653534
26678,0.24597443640232086
26679,0.23669929802417755
26680,0.021262602880597115
26681,0.2488345205783844
26682,0.18486788868904114
26683,0.07606760412454605
26684,0.037720937281847
26685,0.015142727643251419
26686,0.07934629172086716
26687,0.011926890350878239
26688,0.10315316915512085
26689,0.008590430952608585
26690,0.005860657896846533
26691,0.0003916954738087952
26692,0.0015335243660956621
26693,0.3721337616443634
26694,0.04672669991850853
26695,0.008289364166557789
26696,0.00165069499053061
26697,0.12103813886642456
26698,0.002608052920550108
26699,0.044987089931964874
26700,0.0015010243514552712
26701,0.12953563034534454
26702,0.0064139352180063725
26703,0.033884286880493164
26704,0.005772535223513842
26705,0.12264843285083771
26706,0.1887722760438919
26707,0.22038178145885468
26708,0.014407569542527199
26709,0.008185165002942085
26710,0.026918921619653702
26711,0.08778499811887741
26712,0.15765710175037384
26713,0.057263851165771484
26714,0.002274810802191496
26715,0.0233947541564703
26716,0.04550819844007492
26717,0.0464613139629364
26718,0.06797201186418533
26719,0.013182602822780609
26720,0.008207282051444054
26721,0.0174028929322958
26722,0.0024943349417299032
26723,0.08246737718582153
26724,0.005453553516417742
26725,0.04887624830007553
26726,0.22134795784950256
26727,0.0300266295671463
26728,0.017897093668580055
26729,0.5556610226631165
26730,0.008254744112491608
26731,0.02051755227148533
26732,0.05037640407681465
26733,0.207777738571167
26734,0.020898792892694473
26735,0.04137122258543968
26736,0.010013097897171974
26737,0.057331498712301254
26738,0.15390712022781372
26739,0.20441006124019623
26740,0.21059130132198334
26741,0.006586248520761728
26742,0.004616263322532177
26743,0.0738440752029419
26744,0.05076914280653
26745,0.018031299114227295
